0 	0 	0 	0
0.015873016 	-0.1577828 	0.0048939749 	0
0.031746032 	-0.24246737 	0.0049394605 	0
0.047619048 	-0.29365968 	0.0031101379 	0
0.063492063 	-0.32514432 	0.0013614952 	0
0.079365079 	-0.336349 	-3.8493947e-05 	0
0.095238095 	-0.32910052 	-0.0012070405 	0
0.11111111 	-0.31050499 	-0.0023168504 	0
0.12698413 	-0.28915728 	-0.0033837703 	0
0.14285714 	-0.26988709 	-0.0042666124 	0
0.15873016 	-0.25327199 	-0.0048728176 	0
0.17460317 	-0.23854112 	-0.005231577 	0
0.19047619 	-0.22516616 	-0.0053717071 	0
0.20634921 	-0.21263791 	-0.0052953427 	0
0.22222222 	-0.20056977 	-0.0050294768 	0
0.23809524 	-0.18884457 	-0.0045990915 	0
0.25396825 	-0.17741699 	-0.0040155027 	0
0.26984127 	-0.16622202 	-0.0032932141 	0
0.28571429 	-0.1552186 	-0.0024483626 	0
0.3015873 	-0.14435852 	-0.0014942614 	0
0.31746032 	-0.13359069 	-0.00044771256 	0
0.33333333 	-0.12287749 	0.00067287882 	0
0.34920635 	-0.11219038 	0.0018500372 	0
0.36507937 	-0.10151282 	0.003063323 	0
0.38095238 	-0.090840658 	0.0042949001 	0
0.3968254 	-0.080179297 	0.0055251143 	0
0.41269841 	-0.069542703 	0.0067378158 	0
0.42857143 	-0.058950905 	0.0079162494 	0
0.44444444 	-0.048427871 	0.0090477655 	0
0.46031746 	-0.037999347 	0.010120313 	0
0.47619048 	-0.02769069 	0.011125623 	0
0.49206349 	-0.017524969 	0.01205754 	0
0.50793651 	-0.0075210214 	0.012912112 	0
0.52380952 	0.0023079032 	0.013689565 	0
0.53968254 	0.011955874 	0.014389395 	0
0.55555556 	0.021424855 	0.015018187 	0
0.57142857 	0.030726252 	0.015577433 	0
0.58730159 	0.039880698 	0.016079839 	0
0.6031746 	0.048919443 	0.016527098 	0
0.61904762 	0.057883684 	0.016937882 	0
0.63492063 	0.06682585 	0.017312232 	0
0.65079365 	0.075809278 	0.017674945 	0
0.66666667 	0.084909287 	0.018022669 	0
0.68253968 	0.094214145 	0.018386572 	0
0.6984127 	0.10382483 	0.018757747 	0
0.71428571 	0.11385757 	0.019172535 	0
0.73015873 	0.12443893 	0.019612156 	0
0.74603175 	0.13570995 	0.020112785 	0
0.76190476 	0.14781173 	0.020638146 	0
0.77777778 	0.16089557 	0.02121453 	0
0.79365079 	0.17509618 	0.021781488 	0
0.80952381 	0.19055888 	0.022347985 	0
0.82539683 	0.20739219 	0.022833886 	0
0.84126984 	0.225709 	0.02323389 	0
0.85714286 	0.2455077 	0.023466237 	0
0.87301587 	0.26666683 	0.02351479 	0
0.88888889 	0.28864161 	0.023303463 	0
0.9047619 	0.31038997 	0.022777032 	0
0.92063492 	0.32994658 	0.021846064 	0
0.93650794 	0.34481238 	0.020377304 	0
0.95238095 	0.35219038 	0.018312743 	0
0.96825397 	0.3723875 	0.014851431 	0
0.98412698 	0.5301963 	0.0074332907 	0
1 	1 	8.3166715e-16 	0
