0 	1
0.0071066 	1
0.0142132 	1
0.0213198 	1
0.0284264 	1
0.035533 	1
0.0426396 	1
0.0497462 	1
0.0568528 	1
0.0639594 	1
0.071066 	1
0.0781726 	1
0.0852792 	1
0.0923858 	1
0.0994924 	1
0.106599 	1
0.113706 	1
0.120812 	1
0.127919 	1
0.135025 	1
0.142132 	1
0.149239 	1
0.156345 	1
0.163452 	1
0.170558 	1
0.177665 	1
0.184772 	1
0.191878 	1
0.198985 	1
0.206091 	1
0.213198 	1
0.220305 	1
0.227411 	1
0.234518 	0.999999
0.241624 	0.999999
0.248731 	0.999999
0.255838 	0.999998
0.262944 	0.999997
0.270051 	0.999996
0.277157 	0.999995
0.284264 	0.999993
0.291371 	0.999989
0.298477 	0.999985
0.305584 	0.999979
0.31269 	0.999972
0.319797 	0.99996
0.326904 	0.999945
0.33401 	0.999924
0.341117 	0.9999
0.348223 	0.999863
0.35533 	0.999819
0.362437 	0.999756
0.369543 	0.999684
0.37665 	0.999578
0.383756 	0.999455
0.390863 	0.999286
0.39797 	0.999093
0.405076 	0.998822
0.412183 	0.99851
0.419289 	0.998096
0.426396 	0.997626
0.433503 	0.996995
0.440609 	0.996275
0.447716 	0.995353
0.454822 	0.99431
0.461929 	0.992971
0.469036 	0.991453
0.476142 	0.989573
0.483249 	0.987464
0.490355 	0.984858
0.497462 	0.981934
0.504569 	0.97842
0.511675 	0.974517
0.518782 	0.96986
0.525888 	0.964694
0.532995 	0.958662
0.540102 	0.952036
0.547208 	0.94438
0.554315 	0.935994
0.561421 	0.926466
0.568528 	0.916128
0.575635 	0.904529
0.582741 	0.892
0.589848 	0.878132
0.596954 	0.863285
0.604061 	0.847074
0.611168 	0.829825
0.618274 	0.811199
0.625381 	0.791549
0.632487 	0.770625
0.639594 	0.74872
0.646701 	0.725616
0.653807 	0.701627
0.660914 	0.676668
0.66802 	0.65099
0.675127 	0.624502
0.682234 	0.597469
0.68934 	0.569941
0.696447 	0.542144
0.703553 	0.514065
0.71066 	0.485935
0.717767 	0.457856
0.724873 	0.430059
0.73198 	0.402531
0.739086 	0.375498
0.746193 	0.34901
0.7533 	0.323332
0.760406 	0.298373
0.767513 	0.274384
0.774619 	0.25128
0.781726 	0.229375
0.788833 	0.208451
0.795939 	0.188801
0.803046 	0.170175
0.810152 	0.152926
0.817259 	0.136715
0.824366 	0.121868
0.831472 	0.108
0.838579 	0.0954707
0.845685 	0.083872
0.852792 	0.0735342
0.859899 	0.0640063
0.867005 	0.0556202
0.874112 	0.047964
0.881219 	0.041338
0.888325 	0.0353056
0.895432 	0.0301399
0.902538 	0.0254832
0.909645 	0.0215802
0.916752 	0.0180657
0.923858 	0.0151419
0.930965 	0.0125362
0.938071 	0.0104273
0.945178 	0.00854677
0.952285 	0.00702915
0.959391 	0.00569027
0.966498 	0.00464744
0.973604 	0.00372531
0.980711 	0.00300456
0.987818 	0.00237428
0.994924 	0.00190367
1.00203 	0.0014904
1.00914 	0.00117806
1.01624 	0.000906959
1.02335 	0.000713791
1.03046 	0.00054504
1.03756 	0.000421944
1.04467 	0.000315733
1.05178 	0.000243903
1.05888 	0.000181358
1.06599 	0.000137404
1.0731 	9.96484e-05
1.0802 	7.55675e-05
1.08731 	5.46188e-05
1.09442 	4.04652e-05
1.10152 	2.83413e-05
1.10863 	2.11054e-05
1.11574 	1.47983e-05
1.12284 	1.07104e-05
1.12995 	7.21235e-06
1.13706 	5.27741e-06
1.14416 	3.58137e-06
1.15127 	2.52928e-06
1.15838 	1.63314e-06
1.16548 	1.17188e-06
1.17259 	7.67647e-07
1.1797 	5.28278e-07
1.1868 	3.25253e-07
1.19391 	2.28813e-07
1.20102 	1.44233e-07
1.20812 	9.65558e-08
1.21523 	5.62743e-08
1.22234 	3.88054e-08
1.22944 	2.34528e-08
1.23655 	1.52405e-08
1.24366 	8.3274e-09
1.25076 	5.62786e-09
1.25787 	3.24704e-09
1.26497 	2.04267e-09
1.27208 	1.03256e-09
1.27919 	6.83822e-10
1.28629 	3.7469e-10
1.2934 	2.27373e-10
1.30051 	1.04313e-10
1.30761 	6.76878e-11
1.31472 	3.50009e-11
1.32183 	2.03899e-11
1.32893 	8.24272e-12
1.33604 	5.24037e-12
1.34315 	2.5373e-12
1.35025 	1.40954e-12
1.35736 	4.77634e-13
1.36447 	2.97509e-13
1.37157 	1.33555e-13
1.37868 	7.00694e-14
1.38579 	1.80403e-14
1.39289 	1.14564e-14
1.4 	5.54262e-15
1.40711 	2.72187e-15
1.41421 	4.44089e-16
