0 	0 	0 	0
0.0034482759 	-0.23044438 	0.011299263 	-1.1640409e-22
0.0068965517 	-0.28452234 	0.0151311 	-5.2378612e-22
0.010344828 	-0.30149448 	0.0172601 	1.3868082e-21
0.013793103 	-0.28639119 	0.018291444 	-5.5663897e-22
0.017241379 	-0.2531596 	0.01829022 	-2.283069e-21
0.020689655 	-0.2156185 	0.017440774 	-8.2566216e-23
0.024137931 	-0.1834495 	0.015932701 	1.154896e-21
0.027586207 	-0.1556434 	0.014509487 	7.0688486e-22
0.031034483 	-0.13055812 	0.013495599 	-9.1249651e-22
0.034482759 	-0.10842806 	0.013370805 	-3.9541515e-21
0.037931034 	-0.087253475 	0.013975791 	-1.8121019e-21
0.04137931 	-0.066431427 	0.014798519 	1.2386528e-21
0.044827586 	-0.045885258 	0.015754683 	4.2803078e-21
0.048275862 	-0.025714301 	0.016831901 	1.5284105e-21
0.051724138 	-0.0056235864 	0.017985594 	0
0.055172414 	0.014428473 	0.019215112 	0
0.05862069 	0.034895513 	0.020553345 	0
0.062068966 	0.056142769 	0.021943243 	0
0.065517241 	0.078283189 	0.023389986 	0
0.068965517 	0.10253739 	0.024963689 	0
0.072413793 	0.12914508 	0.026680667 	0
0.075862069 	0.15699445 	0.028369836 	2.70553e-21
0.079310345 	0.18554294 	0.029791365 	1.352765e-20
0.082758621 	0.21531229 	0.030399006 	3.047753e-21
0.086206897 	0.24238777 	0.02979484 	-9.1782632e-22
0.089655172 	0.26351529 	0.027541358 	-2.5568126e-21
0.093103448 	0.280345 	0.023244686 	-1.7074119e-20
0.096551724 	0.33982219 	0.01481455 	0
0.1 	1 	0 	0
