0 	0 	0 	0
0.00344828 	-0.0033585 	0.0572763 	-6.11715e-22
0.00689655 	-0.0118381 	0.100229 	6.33193e-22
0.0103448 	-0.0238556 	0.131759 	2.09605e-21
0.0137931 	-0.0383156 	0.153088 	4.41584e-22
0.0172414 	-0.0540941 	0.166832 	-5.65439e-22
0.0206897 	-0.0706185 	0.173551 	-1.17006e-21
0.0241379 	-0.0873327 	0.174942 	-4.85568e-22
0.0275862 	-0.105039 	0.171211 	2.97378e-22
0.0310345 	-0.123281 	0.162272 	1.16375e-21
0.0344828 	-0.137292 	0.151368 	1.74982e-21
0.037931 	-0.151653 	0.137434 	1.93363e-21
0.0413793 	-0.166621 	0.118267 	1.42262e-21
0.0448276 	-0.180887 	0.0957049 	8.79096e-22
0.0482759 	-0.194236 	0.0687014 	2.93032e-22
0.0517241 	-0.206148 	0.0378678 	0
0.0551724 	-0.216621 	0.00320415 	0
0.0586207 	-0.224089 	-0.0347277 	0
0.062069 	-0.229257 	-0.0751586 	0
0.0655172 	-0.229761 	-0.113333 	0
0.0689655 	-0.227566 	-0.150202 	0
0.0724138 	-0.21723 	-0.193693 	0
0.0758621 	-0.199166 	-0.227475 	0
0.0793103 	-0.173911 	-0.246671 	0
0.0827586 	-0.141494 	-0.249431 	0
0.0862069 	-0.103952 	-0.230987 	0
0.0896552 	-0.0657863 	-0.193432 	0
0.0931034 	-0.0323996 	-0.137882 	0
0.0965517 	-0.00887506 	-0.0710424 	0
0.1 	0 	0 	0
