0 	0 	0 	0
0.0016949153 	0.0028779926 	0.16410543 	1.341064e-22
0.0033898305 	0.003940081 	0.21868165 	3.7613605e-21
0.0050847458 	0.0030991242 	0.24311276 	4.071357e-21
0.006779661 	0.0016948218 	0.25878248 	1.9774849e-21
0.0084745763 	0.0003699965 	0.2705211 	0
0.010169492 	-0.00067128228 	0.27855661 	0
0.011864407 	-0.0014825177 	0.2817276 	0
0.013559322 	-0.0022053504 	0.27953609 	0
0.015254237 	-0.0029202854 	0.27209685 	0
0.016949153 	-0.0036558684 	0.2605052 	0
0.018644068 	-0.0044242809 	0.24602099 	0
0.020338983 	-0.005209915 	0.23009672 	0
0.022033898 	-0.0059461536 	0.21483309 	0
0.023728814 	-0.0067032888 	0.19949467 	0
0.025423729 	-0.007460651 	0.18442341 	0
0.027118644 	-0.008194915 	0.17023878 	0
0.028813559 	-0.0088778963 	0.15694159 	0
0.030508475 	-0.0095232247 	0.14416713 	0
0.03220339 	-0.010115437 	0.13201118 	0
0.033898305 	-0.010651512 	0.12035908 	0
0.03559322 	-0.011157976 	0.10895455 	0
0.037288136 	-0.011631565 	0.097811329 	0
0.038983051 	-0.012079089 	0.086897197 	0
0.040677966 	-0.012519149 	0.076083911 	0
0.042372881 	-0.012953598 	0.065372804 	0
0.044067797 	-0.01339653 	0.054760466 	0
0.045762712 	-0.013851531 	0.044181599 	0
0.047457627 	-0.014320441 	0.033633853 	0
0.049152542 	-0.01482714 	0.02309668 	0
0.050847458 	-0.01535981 	0.012542091 	0
0.052542373 	-0.015918979 	0.0019676989 	0
0.054237288 	-0.016536526 	-0.0086892731 	0
0.055932203 	-0.01719131 	-0.019422665 	0
0.057627119 	-0.017881969 	-0.030233516 	0
0.059322034 	-0.018639308 	-0.041228569 	0
0.061016949 	-0.019440131 	-0.052382333 	0
0.062711864 	-0.020278402 	-0.063683439 	0
0.06440678 	-0.021175876 	-0.07527528 	0
0.066101695 	-0.022108579 	-0.087123733 	0
0.06779661 	-0.023065039 	-0.09918668 	0
0.069491525 	-0.024044063 	-0.11160942 	0
0.071186441 	-0.025011904 	-0.12433501 	0
0.072881356 	-0.02595827 	-0.13727223 	0
0.074576271 	-0.026847173 	-0.15049136 	0
0.076271186 	-0.027635279 	-0.16388948 	0
0.077966102 	-0.028338499 	-0.17720935 	0
0.079661017 	-0.028906505 	-0.19016563 	0
0.081355932 	-0.029410743 	-0.20419114 	0
0.083050847 	-0.029890234 	-0.21855865 	0
0.084745763 	-0.030487417 	-0.23378976 	0
0.086440678 	-0.031506142 	-0.25155365 	0
0.088135593 	-0.033398441 	-0.27460527 	0
0.089830508 	-0.036551798 	-0.30670524 	0
0.091525424 	-0.040750026 	-0.35156696 	0
0.093220339 	-0.044192039 	-0.40521753 	0
0.094915254 	-0.043187829 	-0.44650203 	0
0.096610169 	-0.032913026 	-0.42525249 	0
0.098305085 	-0.013391268 	-0.27659429 	0
0.1 	0 	0 	0
